cov1,cov2,cov3,cov4,cov5,cov6,cov7,sal_pur_rat,igst_itc_tot_itc_rat,lib_igst_itc_rat
0.99841416,0.9856599,0.2781813,0.28736866,2.6056181e-05,0.8452085,0.4159323,-0.032590523,-1.0103037,-0.0464598
0.998886,0.8576691,-0.2999265,-0.4345892,7.3661664e-05,0.95769584,0.73952657,-0.032983527,-0.1835746,-0.05421518
0.99995315,0.9899294,-0.16806686,-0.23201443,-0.0002315402,0.71620286,-0.23466809,-0.032700952,-1.0647831,0.082959205
0.8341902,0.6413728,-0.35761636,0.18514521,9.533168e-05,0.84987926,0.71957856,-0.0334035,-1.0481648,-0.048224766
0.999335,0.9830549,-0.07499049,-0.08917989,2.436447e-07,0.4986055,0.80279607,-0.03256077,1.0227921,-0.054364238
0.9025045,0.9417719,-0.09446881,-0.13255803,0.33793595,0.38676855,0.59334284,-0.033029623,0.36360788,-0.05474891
0.9990352,0.95518833,-0.5903105,-0.5915041,4.957394e-05,0.9997634,-0.1564693,-0.031843726,-0.95137835,-0.049964715
0.9994152,0.86208177,0.18153091,0.011765103,-1.283585e-05,0.6368889,0.19601263,-0.032492332,-0.9589558,-0.04956094
0.99922276,0.6471206,0.41842818,0.273469,3.968935e-06,0.06659564,0.552229,-0.03213025,-0.6130795,-0.05357464
0.716578,0.61574495,0.652682,-0.33242875,0.33543655,0.6052,0.76716644,-0.03328076,-0.2320891,-0.049400076
0.97316355,0.9932578,-0.29636833,-0.14159055,-5.2979576e-05,0.9328857,0.81113917,-0.033125475,0.07163517,-0.054144133
0.9995105,0.9906304,0.8093402,0.83249265,-1.0544796e-05,0.95057803,0.20856665,-0.03280947,-0.1367551,-0.05414507
0.999485,0.9704158,0.5271484,0.5248482,2.1137405e-06,0.2463331,0.89665097,-0.032694694,0.7656359,-0.0541769
1.0008012,0.8496439,0.17896633,-0.11031304,-3.6977124e-06,0.6450889,0.25570488,-0.032109506,-0.9672391,-0.04830359
0.9655667,0.97552866,0.45681232,0.44684777,-1.0004629e-05,0.9226861,0.28962335,-0.033850733,-0.88037854,-0.05253642
0.99957275,0.99722135,-0.17922828,-0.18296479,-5.601336e-06,0.73062885,0.68430924,-0.032837845,-0.49865916,-0.05381199
0.87601346,0.8763731,0.46963948,0.26130247,1.5927117e-05,0.1265579,0.84338194,-0.03243224,0.5096114,-0.054446932
0.9328255,0.9597592,-0.20070422,-0.09678106,0.000113075235,0.38096422,0.90872306,-0.03216809,1.7672848,-0.054502476
0.99968356,0.9939806,-0.03642169,-0.08032133,1.13259546e-07,0.8915815,0.46084714,-0.032633122,-0.82028013,-0.052997507
0.9986476,0.97937405,0.035762828,0.088986665,-1.9943704e-05,1.0021031,-0.29022658,-0.033587556,-0.92798173,-0.051395882
1.0045716,0.768284,0.36467096,0.3180284,-0.418385,0.51537,0.6405803,-0.042903207,-0.41740036,0.012663491
1.0000528,1.0113639,-0.024961043,-0.05362479,3.0376125e-06,-0.33607128,0.8196064,-0.033150394,0.83175987,-0.053961147
0.9777216,0.948204,-0.21728879,-0.17756726,0.25791496,0.300761,0.9181708,-0.032767143,1.1233042,-0.0570593
1.0016085,0.9336582,0.6487294,0.50240165,-0.124662384,0.68086725,0.86857426,-0.03420788,1.2993189,-0.0559619
0.9932099,0.8785016,-0.031329516,0.20585372,-0.16456456,0.6391044,0.84213394,-0.035172276,0.30796325,-0.055427317
0.9998133,0.9876879,0.13839339,0.11002044,1.1451649e-06,0.4449722,0.72988933,-0.032577705,1.551247,-0.054351978
0.9455136,0.85696113,0.7564597,0.5419447,0.24520679,0.6164021,0.5837057,-0.03493664,-0.43022057,-0.05860536
0.99944013,0.98866457,0.31519607,0.23095669,0.00028864446,0.6431102,-0.42402637,-0.032024216,-1.0155426,-0.03020693
0.9899481,0.98700494,0.84117347,0.8172842,-5.7196605e-05,-0.01642535,-0.09658904,-0.02965007,-0.9753838,-0.048187807
0.8786604,0.55745995,-0.35483992,0.54674983,0.0007894427,0.991688,-0.050993215,-0.031993795,-1.0545974,0.011654906
0.99708694,0.95357376,-0.017495576,0.08301326,0.00034298527,0.699306,0.29440805,-0.033269722,-1.1464739,0.14331399
0.9581468,0.42665073,0.120803624,0.26507318,0.19852807,0.8366698,0.41545102,-0.03147597,0.71410745,-0.057213847
0.9876234,0.9038932,-0.62571275,-0.6641867,-0.29109234,0.87701625,0.7057242,-0.039810456,-0.74198264,-0.04770876
0.98980016,0.9568332,0.2216571,0.1450565,0.41021627,0.823503,0.8880762,-0.030680232,1.4189923,-0.05552506
0.9885303,0.8324932,0.47608387,0.31956273,-3.364532e-05,-0.10404573,0.31545174,-0.0318748,-0.9961209,-0.04654399
0.99880517,1.0033486,0.8861347,0.86935145,2.4897616e-05,-0.26291898,0.9524814,-0.030666493,1.7099272,-0.053888313
-0.048417985,1.1018418,0.46021825,-0.20395495,4.9339247e-05,0.4790006,1.141083,-0.028770862,0.70912844,-0.052151337
0.95137686,0.8910247,0.8764545,0.83587515,6.05859e-05,0.39879814,0.98175615,-0.031353943,1.8923944,-0.054235812
0.9930887,0.8175447,-0.15032315,-0.20558287,3.8353366e-05,0.9155514,0.62649053,-0.032398134,-0.00413029,-0.0539289
0.9971003,0.31788632,0.16162159,0.16966935,1.4638166e-05,0.87644285,0.71068555,-0.032616142,0.18238457,-0.054313354
0.94831437,0.77012265,0.45507297,0.64158833,0.2116969,0.58400697,0.28778553,-0.03366245,-0.4082303,-0.05741877
0.9985735,0.85764325,0.6862872,0.70988417,3.039987e-05,0.426231,0.33786157,-0.03191658,-0.53438973,-0.05350286
0.9984498,0.9912596,0.32355472,0.3009595,-9.75117e-05,0.94404393,0.2796199,-0.032676663,-1.0092448,-0.04280503
0.9985747,0.95596766,0.8244228,0.8289645,-0.0072693476,0.9953984,0.28133878,-0.030562231,-0.22989869,-0.052969262
0.99927574,1.000156,0.74324495,0.7567961,1.1982034e-05,0.056007165,0.56076306,-0.03078302,-0.50467825,-0.053248975
0.9910805,0.92265165,0.21255806,0.44243908,0.15320069,0.6918376,-0.035212647,-0.030203411,-0.6696988,-0.046343695
0.9904392,0.99498904,0.124808334,0.16919342,-0.00016767009,0.9864659,0.40014327,-0.03361184,-1.0639778,-0.029463105
0.9347014,0.9871461,0.6669168,0.6111515,-8.22394e-06,0.89471537,0.35907674,-0.03335023,0.38189524,-0.054184694
0.9906856,1.004516,-0.099590935,-0.0805497,-0.00028664095,0.8562563,-0.039329063,-0.035302173,-1.0912055,0.1653304
0.98029983,0.8149247,-0.18714494,-0.10751337,1.0246056,0.46682507,-0.04960222,-0.031747274,-1.5228933,-0.050273698
0.9983247,0.7853768,0.082674436,-0.11814523,7.1838604e-06,0.908844,0.89953893,-0.03245377,1.4604475,-0.054288093
0.9982518,0.90493566,-0.38530713,-0.39957437,1.077504e-05,0.6935406,0.327918,-0.033071112,-0.9495855,-0.048617158
0.99811417,0.79173636,1.0031943,0.8527004,0.00016117991,0.009376605,0.63522613,-0.027657166,-0.056677476,-0.05305424
0.99587816,0.9249777,0.32378843,0.198287,0.7062537,0.9183838,-0.13554223,-0.030177793,-0.87207425,-0.052695017
0.9993394,0.99109364,0.58685195,0.58064115,-2.5136758e-05,0.42988965,0.6660303,-0.032582056,0.23152007,-0.054374423
0.9850237,0.9845149,-0.058917675,0.06828608,-3.7597852e-05,0.4551164,0.6275228,-0.032986015,-0.21614538,-0.054004688
0.982657,0.69935346,0.57909554,0.1474394,4.9626095e-05,0.8473297,0.74789137,-0.032065827,-0.034016803,-0.05423011
0.94195753,0.97392404,-0.28847885,-0.352694,-3.8205075e-05,0.4072644,0.27538198,-0.034294873,-0.91794556,-0.05171757
0.94957304,0.97886854,0.9143872,0.8233044,0.00015381874,-0.033162694,0.9127992,-0.029725056,1.4918715,-0.054090645
1.0002058,-0.075465165,-0.2599906,-0.08087666,1.668335e-05,0.15382107,0.3678313,-0.03197165,-1.0018995,-0.04660275
0.9975786,0.81510156,0.4518014,0.37961173,2.4674098e-05,0.667527,0.8792238,-0.0323509,0.88885325,-0.05452969
0.9873385,0.9503853,-0.55198956,-0.4982304,-2.781291e-06,0.611557,0.60944706,-0.03307103,-0.18287602,-0.054251436
0.98941517,0.9145682,0.73612213,0.8912466,0.20200802,0.41774482,0.28910813,-0.032207705,-0.6484498,-0.057477996
0.99361074,0.9831074,-0.27315193,-0.22371392,-8.320798e-06,0.76965094,0.58785045,-0.03310533,-0.13710168,-0.054260746
0.9989622,0.9831274,0.5706311,0.5344077,-2.2402395e-05,0.9047122,0.15498562,-0.03242184,-0.8633903,-0.052362327
0.88135254,0.97119206,1.0228643,0.8394959,0.00018658266,0.030269107,0.49340856,-0.029869733,-0.11447117,-0.05281035
0.99967915,0.97134405,0.2223937,0.17504744,1.9093613e-05,0.87710714,0.96662563,-0.032287084,1.5721403,-0.054249514
0.99902064,0.9981901,0.70800364,0.6980327,-2.1389116e-05,0.59751,0.2683871,-0.03218449,-0.6450514,-0.053512335
0.9979286,0.9821027,0.65720874,0.64249176,-0.0002149105,0.17921115,0.06512975,-0.03211571,-1.0747706,-0.0016859095
0.9841836,0.94952166,0.96229964,0.87314117,0.49423382,0.6014797,0.6841398,-0.03195339,-0.26084715,-0.05186716
0.29216045,0.90509874,1.1772264,0.32243735,0.000121334204,0.5533667,0.35891253,-0.028156683,-1.056089,-0.046308395
0.9831232,0.8677315,0.5191935,0.554806,-0.10966794,0.05390914,0.7670873,-0.031801548,0.50658363,-0.055381626
0.9996429,0.9863492,-0.31171536,-0.32273328,3.3207345e-06,0.74242234,0.7521122,-0.032745518,-0.09075911,-0.054084644
0.9990058,0.9904923,0.15204413,0.13472854,-1.9153942e-05,0.5739497,0.94194317,-0.03252911,1.0763204,-0.054315247
1.0007229,0.9706084,-0.12259237,-0.1805429,0.0006070748,0.9229302,-0.4323293,-0.035667676,-1.0736593,0.37746903
0.9980634,0.98942715,0.81623733,0.73771423,0.00040200504,0.68124014,-0.17176904,-0.032372266,-1.0631282,0.12547547
0.99937737,0.8821881,0.64338,0.7866878,9.005527e-06,0.24002574,0.9226244,-0.03233676,1.4489167,-0.054399583
1.000312,0.72562134,0.66536653,0.23934972,2.9233854e-05,0.560429,0.8565491,-0.032117404,1.1785226,-0.0543029
0.96912825,0.828719,-0.10883764,-0.008302395,0.08434797,0.5374887,0.14982314,-0.023303358,-0.9255135,-0.0316428
0.7826005,1.0004683,-0.4531592,-0.51230925,5.157442e-05,0.7375852,0.5465238,-0.03263477,-0.5142893,-0.053869084
0.9992518,0.95049727,-0.42687863,-0.36512977,8.688878e-06,0.57084703,0.9097089,-0.032746907,0.8558356,-0.05419391
0.86716443,0.59647363,0.129169,-0.038303193,-0.1862203,-0.05135159,0.89397794,-0.027593967,0.8649269,-0.0500886
0.99953187,0.9907773,0.25634184,0.31350887,-1.982822e-05,0.44521317,0.7929822,-0.0326577,0.6484933,-0.05438272
0.8247248,0.53800464,0.52928895,-0.022913178,-0.050346173,0.4519929,0.54655606,-0.03277348,-0.1861364,-0.05440645
0.84530544,0.83623147,-0.03172617,0.4939729,0.15926968,0.8668526,-0.29379624,-0.027515009,-0.79825574,-0.038426317
0.9469338,0.5413873,0.087360576,-0.037773665,6.789864e-05,0.65019417,0.5202051,-0.032781795,-0.12786967,-0.054369822
0.994049,1.0132759,-0.1407364,-0.08670974,0.31194228,0.25606212,0.6808892,-0.02941051,0.6614788,-0.055875625
0.5853639,1.0708903,-0.15326515,-0.4894414,9.5555195e-05,0.8825413,-0.11494995,-0.031496413,-0.9455335,-0.05196981
0.99256015,1.0001043,0.041460123,-0.06939305,0.21440339,0.77968377,0.5104471,-0.03253305,0.6789947,-0.054504782
0.99922526,0.99126816,-0.040152255,-0.060663145,-2.8031309e-05,0.7916677,0.33853683,-0.032906633,-0.86899865,-0.05248208
0.9470342,0.8513406,-0.24537298,-0.50461346,1.3744832,1.1334202,0.61237913,-0.031433083,-0.9621547,-0.03514067
0.998218,0.98563373,0.27671263,0.24787536,-1.39236345e-05,0.67928773,-0.02088941,-0.03405653,-1.0318991,0.1058674
0.99968773,0.99739414,-0.11708162,-0.11873907,1.10097335e-05,0.80744725,0.98286587,-0.032405056,2.0459032,-0.054469127
0.9994866,0.9819966,0.25281605,0.24153166,-1.4266361e-05,0.5375948,0.97143865,-0.032754313,1.9773115,-0.05435311
0.944925,0.7295193,0.6961491,0.5982853,-0.06370977,0.47321656,1.0715641,-0.031855203,1.9783283,-0.046380002
0.9053933,1.0102577,-0.16768199,-0.14311624,0.00016420857,0.7266913,0.6445638,-0.032307666,0.79167277,-0.054311465
0.9865547,0.96653163,0.5359916,0.40035018,6.812588e-05,-0.48565188,0.6344353,-0.030100565,-0.9246781,-0.050586104
0.99491674,0.887511,-0.18756962,-0.1523926,5.341844e-05,0.13694467,0.13832583,-0.03293457,-0.9875655,-0.039644174
0.99938864,0.2053273,0.275434,-0.06907706,-3.973384e-06,0.6681084,0.20757757,-0.03187959,-0.6233233,-0.053541172
0.83891934,0.9841395,0.01613849,-0.17702101,2.7665506e-05,0.1506799,0.9593231,-0.03215821,1.146753,-0.05465226
0.86513025,0.8995137,0.23348416,0.19729073,0.00018246249,0.7816269,0.8789518,-0.032137893,0.7876776,-0.054454736
0.9973195,0.9374186,0.16483763,0.067887805,-0.04666987,0.5243839,-0.12231446,-0.032410253,-1.2196751,0.9350178
0.9840027,0.72433734,-0.05239937,0.14481367,-4.2016047e-05,0.76396686,0.93358046,-0.0325468,0.7007356,-0.054211475
0.99836373,0.95238656,0.03888988,0.1384135,-3.2469522e-06,0.8873437,0.5927086,-0.032767966,0.41551,-0.054158255
0.9958885,0.9489961,0.21539608,0.29010764,1.1292856e-05,0.45301756,0.96348524,-0.032414295,1.365323,-0.05420349
1.0023143,0.4926669,0.1002475,-0.049445476,-0.098018676,0.7102235,1.0042744,-0.035014283,0.77075464,-0.055194482
0.9996233,0.99917966,0.07103903,0.055457,-1.2269606e-05,0.8799494,0.7326741,-0.032512378,-0.6856656,-0.053197633
0.9993186,0.99338967,0.4403016,0.45970786,-1.9254525e-05,0.507747,0.8577257,-0.032972556,0.07040088,-0.054302216
0.99902254,0.5378459,0.24948451,-0.12357102,-3.883977e-06,0.38763398,0.5183139,-0.032049794,-0.2329806,-0.053736698
1.0002953,0.13507816,0.07456561,-0.2702725,-1.065283e-05,0.22550257,0.46594852,-0.031706672,-0.9351822,-0.0494669
0.9999662,0.9942656,-0.06953808,-0.047099184,-3.3563363e-05,0.81507754,0.5455217,-0.032677263,-0.9423839,-0.050760895
0.963376,0.80683357,0.38497895,0.5010476,3.3909095e-05,0.32906318,0.9395745,-0.032039147,1.7386106,-0.054649416
0.99829096,0.9064597,0.70602703,0.55904114,9.4190345e-06,0.5964356,0.8386179,-0.031596247,-0.39044788,-0.053634685
0.99876237,0.96504074,0.38942367,0.4210469,-3.0501176e-05,0.9001414,0.25922477,-0.032960635,-0.22877128,-0.054096587
0.95871085,0.9944129,0.16774078,0.078944504,-6.64018e-05,0.6820817,-0.27439308,-0.033754684,-1.0364834,-0.013341293
0.8918491,0.7618917,0.4605801,0.24975036,9.404273e-05,0.28101012,0.4640734,-0.032474358,-0.68085754,-0.05298918
0.9981362,0.9665161,-0.19340563,-0.25203338,-1.001953e-05,0.59755063,-0.076528855,-0.03289196,-0.94880825,-0.05204694
0.9538785,0.090121366,0.44437954,0.12687618,0.05521705,0.4812738,0.41732943,-0.030787436,0.27148563,-0.04874968
0.9546024,0.98115563,0.6725018,0.6600642,5.4916007e-05,0.72813106,0.14214508,-0.03226112,-0.26478553,-0.05348448
0.9991455,0.99299735,0.11985206,0.10552162,-1.6129006e-05,0.061986823,0.7581345,-0.032772925,1.5792109,-0.05448119
0.9998531,0.98478866,-0.3974161,-0.43345344,-1.630782e-05,0.4857877,0.9599006,-0.03328559,0.30091715,-0.054297924
0.9950233,0.996576,0.3602998,0.24335593,0.30028573,0.79700875,0.5984803,-0.03076021,0.9460749,-0.056667205
0.9989431,0.8253263,-0.28878534,-0.17596503,-1.1919428e-05,0.5658283,0.5931607,-0.032935206,-0.74259526,-0.052982192
0.977478,0.34386232,0.428282,-0.39071617,-0.15612186,0.8947732,0.4072913,-0.034409646,-0.8447242,-0.05344705
0.9654499,0.6294715,0.11127489,0.04041776,-0.122843,0.7020107,0.90969944,-0.035186503,0.83316594,-0.05510821
0.9992589,0.9814502,0.35154408,0.31772342,-1.4579286e-05,0.60509914,0.6293638,-0.03243417,-0.35271862,-0.05394225
0.99948186,0.99531806,0.24802455,0.2701192,4.6171353e-06,0.18540283,0.92763263,-0.032887623,1.4321421,-0.05450562
0.9991989,0.9938359,0.25123528,0.24351785,2.04296e-06,0.73511606,0.9029447,-0.032387953,1.0786169,-0.054312237
0.9799275,0.15933636,0.85595506,0.014684039,0.000108828404,0.05314501,0.7501196,-0.030438775,-0.4346294,-0.053957902
0.969103,0.78714997,0.105381,-0.12096478,2.8775643e-05,0.4019549,0.28745177,-0.031876855,-0.38687614,-0.053859327
0.96581876,0.94461507,0.57106376,0.3503243,-0.039870776,0.8800491,0.20675363,-0.03186251,-0.7740546,-0.05243945
0.98692375,1.015172,0.27308217,0.29011983,0.0972041,0.3881515,0.91455895,-0.031839054,1.8091291,-0.054150537
0.9006183,0.07314686,-0.07697073,0.36682656,0.17097853,0.29001868,0.7627602,-0.03300443,0.7774686,-0.061671905
0.9901523,0.99745375,-0.32241768,-0.3522715,-0.000572475,0.8867601,-0.057397377,-0.03357777,-1.0983037,0.1870191
0.9903823,0.97742766,-0.1530737,-0.24223553,0.19591546,0.97144604,0.97856355,-0.0341306,0.6442926,-0.056670245
1.0021869,1.0123982,0.5149184,0.60438067,0.16001841,0.9962816,0.46155664,-0.033636965,-0.080164745,-0.053960018
0.9606361,0.2979804,0.15830578,-0.012982567,9.2083224e-05,0.1054069,0.5259208,-0.03292774,-0.06131293,-0.053648133
0.99968064,0.9835945,0.42828724,0.430715,2.8103698e-06,0.6624452,0.90899694,-0.03259016,1.3766645,-0.054286726
0.99848455,0.9172916,0.140885,-0.058254447,-0.0004267454,0.84831756,0.1816126,-0.033038538,-1.1002054,0.18642308
0.9990226,0.99502224,-0.032107983,-0.036507662,-1.694857e-05,0.9005871,0.9344904,-0.03225454,0.96440727,-0.054280244
0.9990075,1.007468,0.63699025,0.63426906,-0.0001135081,1.0086138,-0.33583152,-0.033514116,-1.0336527,-0.04161702
0.9712877,0.975048,-0.0860498,0.051965304,0.00013798253,0.7873874,0.8236501,-0.032545958,0.13850586,-0.05343984
0.9999233,0.9687072,0.2227515,0.17915046,-2.3844083e-05,0.63048166,0.91969895,-0.032731332,0.34230304,-0.054321148
0.98731023,0.9949365,0.27563757,0.24326834,-3.0981737e-05,0.60324746,0.53094035,-0.032568075,-0.34880656,-0.053764924
0.98337746,0.88579094,0.18702,0.33774295,2.0714115e-05,0.70563745,0.9162662,-0.03228581,0.9301352,-0.05437931
0.9991835,0.9808409,0.58223933,0.53522265,3.3428532e-05,0.730136,0.44751084,-0.03217632,-0.78436583,-0.053050056
0.98978853,0.94279253,0.4798873,0.23905979,-0.08644937,0.8004497,0.19672368,-0.032528352,-0.2662997,-0.054833923
0.99271256,0.7182651,0.77346563,0.5627478,-0.07130458,-0.11961857,0.7509793,-0.030447038,0.7211954,-0.055701803
0.97064984,0.9887949,0.004797499,-0.015057807,-0.08973408,0.67570835,-0.5608438,-0.034106642,-0.9627554,-0.051853254
0.84579897,0.96726674,-0.02375478,-0.15857826,9.8069766e-05,0.39484817,0.85289466,-0.03229993,0.34470755,-0.054060422
0.9972539,0.98464805,-0.096068,-0.105736926,7.191311e-06,0.82311404,-0.09972627,-0.033383176,-0.99044174,-0.04866707
0.95000094,-0.08218368,0.10731476,-0.30840114,0.103695706,0.02561607,0.33789825,-0.033775594,-0.82963187,-0.053300112
0.9779645,0.7895425,-0.55681574,-0.6172823,0.36686862,0.0736452,1.104212,-0.028307866,0.5159538,-0.057755727
1.0013921,0.88119316,0.3781494,0.17473666,-0.32319024,0.7253818,0.62563807,-0.039943997,-0.34884942,-0.035146017
0.99483824,0.9758917,-0.08863,-0.04753847,-4.9380946e-05,0.9601621,0.7072596,-0.032940697,-0.7632118,-0.05312508
0.9299321,0.9648424,-0.048405293,-0.17520766,-2.6202191e-05,-0.024808029,0.9865364,-0.032774188,0.89154476,-0.054959096
0.9957827,0.9920605,0.8277934,0.790055,6.2078343e-06,0.9966243,0.8703898,-0.032653302,-0.18773814,-0.054042
0.42823726,0.9952067,0.38201573,0.35859823,-0.00024166553,0.55795264,0.502669,-0.030866053,-0.43779492,-0.05286619
0.987367,0.95876646,-0.04376616,0.020395154,2.6015203e-05,0.43327218,0.3029758,-0.032098938,0.027187034,-0.054007314
0.9932001,0.99740994,-0.13399598,-0.11084324,2.0032387e-05,0.8605123,0.76118124,-0.03280395,-0.02519317,-0.05405929
0.38415283,1.0769765,0.95335823,0.5385469,2.1764647e-05,-0.36079553,0.331266,-0.028788451,-1.0521138,-0.05089382
0.7982629,0.97159946,0.977481,0.83924735,0.00023289175,0.32875004,1.0585703,-0.028826982,0.8289656,-0.053345613
0.9772759,0.49028835,0.71993273,0.30670294,0.05821147,0.6685772,0.20913579,-0.029477002,-0.9214663,-0.047580782
0.9945009,1.0206888,-0.30795506,-0.21072675,0.21453293,0.58537114,0.9715037,-0.032334596,1.2517928,-0.056339037
0.999904,0.97859323,-0.21303847,-0.25037792,4.1128277e-07,0.87262076,0.92779976,-0.03268775,1.2514929,-0.05434812
0.9922376,0.9800217,0.86134356,0.87023586,-0.00021400898,0.9631482,0.69851166,-0.029287187,-1.0475,-0.0056126933
1.0000975,0.9811924,0.122280076,0.17160174,-2.5583793e-05,0.61428505,-0.1494505,-0.03285211,-0.80757,-0.05315813
0.99966943,0.9842685,0.034228783,0.043848302,-2.2756298e-05,0.2887448,0.4775052,-0.032675136,0.5114098,-0.054204322
0.98758185,0.8607984,-0.17541674,-0.11273703,-0.07514925,0.5949178,0.5448158,-0.033124737,-0.100110576,-0.054329306
0.99908924,0.9967419,0.22831099,0.22905682,3.8126123e-05,0.7981048,0.4574488,-0.032863215,-0.99463934,-0.046067722
0.9785212,1.0193657,-0.13243291,-0.07463901,0.03247748,0.15563454,0.84388655,-0.029705347,1.1867651,-0.05284039
0.81710154,0.8753417,-0.12681639,-0.00864124,0.13912918,0.7437,-0.19631125,-0.033779792,-0.6644573,-0.051125925
0.9997648,0.9800024,0.025822144,-0.012611677,-4.9568607e-06,0.41618076,0.95541143,-0.033039544,1.5866132,-0.054637004
0.99885494,0.4799033,-0.23675725,-0.11986016,3.633659e-06,0.11359545,0.06443798,-0.03284483,-0.8965666,-0.050591376
0.7684612,1.0006344,0.9321039,0.73083824,8.9535126e-05,-0.046550076,0.16204964,-0.030219855,-0.78957266,-0.051208295
0.68116796,0.8687021,0.25260523,0.10728449,0.550575,-0.39460292,0.66690695,-0.03160294,-0.16605856,-0.051232815
0.9994742,0.985416,-0.07238253,-0.11318232,-2.1322061e-05,0.97304755,0.3540315,-0.032761674,-0.5426998,-0.053633638
0.9902913,0.9964205,0.2222799,0.2200922,9.389232e-06,0.47850195,0.83726025,-0.03255641,1.3158958,-0.05457451
0.99995303,0.77534914,-0.09098414,-0.36916903,-4.599233e-06,0.9391338,0.8562607,-0.032958455,1.1538354,-0.054605193
0.9991224,0.51719135,0.3837227,0.43155167,-1.7492463e-05,0.66438276,0.020717492,-0.032297354,-0.39664587,-0.05392507
0.9997402,0.9908402,-0.24631801,-0.27431178,8.427874e-05,1.0131432,-0.1445904,-0.032678116,-0.9817783,-0.048630472
0.9989245,0.9224346,-0.10790495,0.11747612,5.264358e-05,0.99555755,0.46454486,-0.032867502,-1.0223743,-0.043191817
0.9999575,0.96293306,0.63873893,0.6669513,-1.9366284e-05,0.7356329,0.8383246,-0.03233201,1.5533838,-0.05418919
0.99987614,0.6309351,0.1077829,0.34147593,1.8367182e-05,0.74362975,0.43121192,-0.03244794,-0.6525161,-0.05306248
0.96958333,0.98609376,0.11494949,0.1417948,-0.00011250972,0.6257317,-0.10477222,-0.034072302,-0.9946857,-0.050679687
1.0002897,0.97701794,0.29295087,0.116060704,0.0008854695,-0.13341378,-0.26221418,-0.036957335,-1.1765753,0.41728675
0.99850667,0.9404875,-0.15386668,-0.2438571,-7.437904e-06,0.8636282,0.5219284,-0.032543577,-1.0303781,-0.03778464
0.9611171,0.6463225,0.60870475,0.17231812,-2.3598213e-05,0.1880814,0.26014295,-0.031803824,-0.5778364,-0.05330917
0.99340695,0.6146676,0.06478431,0.07825093,-0.12345478,0.46357352,0.6992258,-0.034650516,0.16781808,-0.053890515
0.9988691,0.54398793,-0.35755408,-0.28613356,-2.7789594e-07,0.0575185,0.3976885,-0.033020463,-0.8879132,-0.050716925
1.007202,1.107016,0.17914732,0.3338039,0.6508967,-0.23218529,0.5480263,-0.027243534,-0.05492647,-0.055052593
0.9909396,0.9631603,1.0558645,0.9801786,0.00018125177,0.8957432,0.27776414,-0.028789906,-0.5231765,-0.052322183
0.9994575,0.98824555,0.33224797,0.33962855,-5.091949e-05,0.97281873,0.43704668,-0.032946505,-0.97890294,-0.04980138
0.9910726,0.80951154,0.5573657,0.2541294,2.9572855e-05,0.6584485,0.5007036,-0.031678867,-0.875419,-0.051896557
0.9798462,0.94771284,0.4002214,0.6152298,0.263543,0.33672792,0.9215252,-0.029771667,1.3602732,-0.055347633
0.9994364,0.6419934,0.10414879,-0.08516051,3.0358891e-05,0.44374824,0.06339329,-0.031999353,-0.723988,-0.053277384
0.9760802,0.96496785,-0.21098706,-0.13253987,0.00047945755,0.4644742,0.9315952,-0.024245221,0.99716586,-0.05309434
0.9308772,0.99095535,0.8719677,0.75357795,4.2797637e-05,0.92727274,0.43698844,-0.032416414,-0.5718631,-0.053248517
0.78015316,0.9726329,0.31697953,0.5299631,7.813201e-05,0.8364249,0.5952669,-0.032266565,0.5969088,-0.054520424
1.0020639,0.7290183,0.022461187,0.190537,-0.30700305,0.084634684,0.7702327,-0.037082486,-0.0014945427,-0.042962015
0.99939674,0.990399,-0.25532234,-0.28038207,-2.014487e-05,-0.018908897,0.965134,-0.03323863,1.2308351,-0.054521095
0.99858034,0.9915241,0.028119948,0.030745516,1.12667785e-05,0.5446125,0.84583473,-0.03293764,-0.53073496,-0.05379424
0.9983112,0.993732,0.55788434,0.55880296,-6.435801e-06,0.9950422,0.7719646,-0.032729886,-0.038476273,-0.054208554
0.9634217,0.6006569,0.039918926,0.103584744,0.17932776,0.6273005,0.82163274,-0.03309747,0.5387078,-0.058140673
1.0050327,0.96119297,0.18659402,0.04675535,-0.0030439594,0.26025346,-0.3507551,-0.03866084,-1.1598592,0.6041682
0.99509746,0.97361773,-0.043504227,-0.16286968,-0.00012492611,0.8898591,-0.07818926,-0.032497257,-0.9714654,-0.04589953
0.9896842,0.9938905,-0.10480458,0.052154284,-6.510307e-06,0.9313606,0.6097431,-0.033459403,-1.0029882,-0.042495374
0.99931985,0.9611882,-0.06973582,-0.10449004,-8.536865e-06,0.26697564,0.9214061,-0.032905344,0.7863247,-0.054347806
0.9994846,0.9990678,0.69287735,0.705547,-1.8434961e-05,0.83373845,0.33500844,-0.032370932,-0.58561915,-0.05381017
0.996559,0.9892287,0.23408379,0.19654839,3.184901e-05,0.5467628,0.98903805,-0.03246465,2.136691,-0.054415133
0.99938196,0.9877797,0.45988476,0.44845313,-9.185065e-06,0.86888814,0.44637153,-0.032203034,-0.78815365,-0.05302718
0.99879986,0.9942506,-0.17317307,-0.164667,-0.00024876965,0.93291587,-0.021415243,-0.03368088,-1.0831233,0.029060297
0.9617206,0.17336085,0.03053924,-0.25596228,0.239365,0.3944233,0.3253932,-0.03141145,-0.6965398,-0.055542335
